	QiY201	QiY202	QiY203	QiY204	QiY205	QiY206	QiY207	taxonomy
a75b9eeb89f18a079803d0841456b0fc	0	0	0	0	2	0	0	k__Bacteria
c3b239e634322487ccc216380befcdb9	0	0	0	0	2	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1_50;f__;g__;s__
cd4d48263f4ac2ea18f992c7a63012e4	0	0	0	0	2	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__;g__;s__
fb850e6aa45a985bdd99a1073b0b0b5f	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
704a18094d6dd6f28bacb65fca6b80c0	0	0	0	0	1	0	0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__
d2087c99c14450086cc1b29a768e4972	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__JTB36;g__;s__
a125521f4f2f36a03b1f147d25030822	0	0	0	0	1	0	0	k__Bacteria
71b71c7fe86679d58262f316bedcf53a	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
d5c0e88e67422c8dece5075e4a09ebd4	0	0	0	0	1	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6
231f1e9adb89d77746821242c1c82ed5	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae
d365f83e6da9265ca067e07ab2c1b781	0	0	0	0	2	0	0	k__Bacteria
2838aa0fb1289026491959a95bdffd8f	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
5415873476ac0082c0e19a26005b05cf	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
ef033a40f92198db026ab40053e96fd2	0	0	0	0	1	0	0	k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__
b86e156817e8e06d31af036e9700da68	0	0	0	0	2	0	0	k__Bacteria
32cba32f8f33d2676beaaa6db40ef623	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
e79ac6508873d372ce9fb1904ea152cb	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae
5a59ca587e8447d14be0c799f53cab6c	0	0	0	0	1	0	0	k__Bacteria
bd0bccc39f84ba282cb65b984ac2f88c	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
c3a2195268fd18580eec5fef3d3ca50d	0	0	0	0	2	0	0	k__Bacteria
96e893dd9d2106dab0acf30f54472138	0	0	0	0	2	0	0	k__Bacteria
15abd32bf62ad54b840b49ab234f0f90	0	0	0	0	1	0	0	k__Bacteria
2e7e02c2260a74116c5e45aa4c599b36	0	0	0	0	2	0	0	k__Bacteria
10e7cefe5eabd8a7ccf18d9f11015010	0	0	0	0	1	0	0	k__Bacteria;p__;c__;o__;f__;g__;s__
1f6f4f233729558e4234ce5a77ce59a7	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
08fdddd474a2f5c68a4c45c45a537946	0	0	0	0	1	0	0	k__Bacteria;p__Acidobacteria;c__Acidobacteria_6;o__iii1_15;f__mb2424;g__;s__
f5713a47f1b30cab02b3b7ab5cdcee80	0	0	0	0	2	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter
f073ddcc74a0cae2e0be3ba8d4c2ffe0	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae
4ec165007fc16acfbb2890f67050a5dd	0	0	0	0	1	0	0	k__Bacteria
53ce89e19f87cc4245acadbbbbe99f77	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax;s__
e9b7334ad7c8f59dac70986a2c0a6d8e	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
b704edc57146d2d70a1cd887094c7c03	0	0	0	0	1	0	0	k__Bacteria
9fd7fc34fdf0c8ff5a5f10ff9df82b66	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
307a38327e53bd4c8159561bee22c70f	0	0	0	0	1	0	0	k__Bacteria
ea8e7ae433780d5c485e4d1e1bbeb30f	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
ec257f14e52fc92d1453db7ced88a143	0	0	0	0	2	0	0	k__Bacteria
e6e1b7d3d1bd5b431475dfd56fde644d	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae;g__;s__
7f1d1ca237963947db6ad8e2f4d23cda	0	0	0	0	2	0	0	k__Bacteria;p__;c__;o__;f__;g__;s__
fdb52ed5ebe504eae86ec8eeb8f1abee	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
3e2338dd1fd180f4f6b54148ce3fe3ec	0	0	0	0	1	0	0	k__Bacteria
42769bbabced71e7e2a43b2eb0398fb1	0	0	0	0	1	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA_15;f__;g__;s__
48ea6fdf3a8e6cb53c74d2cf1d1a527c	0	0	0	0	1	0	0	k__Bacteria
c8cb15d0f16e3af03034a33e5a760174	0	0	0	0	1	0	0	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Oscillatoriaceae;g__;s__
cec823143a99637ea5803f693a23bf3d	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Panacagrimonas;s__perspica
9b010e265dd88f0356fd119bd6221bd8	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__Ruminofilibacter;s__xylanolyticum
1a04982e3a08bdfd3b173dae71888d31	0	0	0	0	1	0	0	k__Bacteria
9d8c055e1d23dda3896bc219d881d821	0	0	0	0	1	0	0	k__Bacteria
645ce8a33b9658a4010b2cda80083bfb	0	0	0	0	1	0	0	k__Bacteria
e7cbba9eb8e2e7d1b4f821247873c661	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__;s__
6bac810216c776af8145c143fe51d94f	0	0	0	0	1	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Exiguobacteraceae;g__Exiguobacterium;s__
7849721e20cdfed2823ff9315feb2f6a	0	0	0	0	2	0	0	k__Bacteria;p__OP8;c__OP8_1;o__;f__;g__;s__
bd51e1713395f39cf28b65fb2264e8bc	0	0	0	0	2	0	0	k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__;s__
261b88777e1fc0161b59e0e65e156347	0	0	0	0	1	0	0	k__Archaea
d6314f06f86f4ae99ea36e0940a792e6	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__mucosus
c8fb663b5a10bcdd500f765045208467	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
ac05065dc4fa28dc1f65e24814fa020c	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
8572693b9ec6c075bc9aaa8dc7ff7081	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__
21c7e30901e7de229eca7e43edd3dd15	0	0	0	0	2	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__
67b808e919b6bf4d7bf739826d45bcb4	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__
5082e11f9d18fb360d46312ad6097969	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae
f95fd2fa64b0c9c2fc562e4c37f7b5f5	0	0	0	0	2	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__composti
81c262f02c765a183cabcaed0d90b213	0	0	0	0	2	0	0	k__Bacteria
6ca37ba45000152472cd87e907098229	0	0	0	0	1	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__;g__;s__
23b75886da2fa949e89e3723c05ef768	0	0	0	0	1	0	0	k__Bacteria
ccb49c8c0d9e8d204d3457be16ca96a7	0	0	0	0	1	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__
ec9327a778dc4e35a1299670065fbc7f	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
a64b48411a69079b3acd28ed9ae487cc	0	0	0	0	1	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__;s__
585586eb563436a203471beaf635815a	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
c72a8d5f554e224f1f4bec66d9b3a7de	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
06e5d4fdf1236e8d34ebbc9b5acea428	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquamonas;s__fontana
5a5b78b18573c3482d6c2c2628aa51f9	0	0	0	0	1	0	0	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Cenarchaeum;s__
0acba64ec7a5971d15107fd088c623f8	0	0	0	0	2	0	0	k__Bacteria;p__Verrucomicrobia;c__Pedosphaerae;o__Pedosphaerales;f__auto67_4W;g__;s__
169fcb5db6de641ce2986ec3bae49c06	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
1b321ebda114ddf81693c5929b51e821	0	0	0	0	2	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax;s__
3fc1f96f33b344298ed75acffa49bbb9	0	0	0	0	1	0	0	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales
683562aaa6f87d37015fadd2e0188438	0	0	0	0	2	0	0	k__Bacteria;p__OD1;c__ABY1;o__;f__;g__;s__
1c37c1199693be98b1bc1b00a6870a1b	0	0	0	0	2	0	0	k__Bacteria;p__Spirochaetes;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__Leptonema;s__
698407ca352a2ba24c68659453323b95	0	0	0	0	1	0	0	k__Bacteria;p__OD1;c__;o__;f__;g__;s__
4ba1d340e268c741204ea833830c9b11	0	0	0	0	1	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales
248b0bcb51977fb33d621a25e8e43611	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__pseudoalcaligenes
8021dbc328c2b73c4ee53f4ff291192f	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
d59a9c70a82d43ef599ecd4aa140e882	0	0	0	0	1	0	0	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
f9ec8571bf7636dfa14b0c5ee5c2827e	0	0	0	0	2	0	0	k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__
390f5ced5663c81dbb4de0f678812831	0	0	0	0	1	0	0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__;s__
25d290163a4627979f2f14c7579f9d90	0	0	0	0	1	0	0	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
b308fbbf1782fbce6fd305244765eb30	0	0	0	0	0	1	0	k__Bacteria
18197542b1e13e6bdcb623d3830b0401	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
f79628819bc864f2d27629c11e001de1	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__kawasakiensis
d6089febe4464e1181acc086b8eaf79b	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
944d2d5b7dd9a95c5825d8e9a54200b2	0	0	0	0	0	2	0	k__Bacteria;p__;c__;o__;f__;g__;s__
57963681e0a6a7c0a4b09b2ad137f521	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
b60028df813e6168ccc09fb56ccc6002	0	0	0	0	0	2	0	k__Bacteria
35dca6ee17d8a4a6c55cdef3413d090f	0	0	0	0	0	1	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
58cca334171bc17b218d21b082ceabe9	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
9dcff0e8b42044087f846b7eebbb71cb	0	0	0	0	0	1	0	k__Bacteria
931e43f994a7e178da67319e022da555	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
f0a4b5aa83b369d9ac933b406d1f14c3	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
de81776233a80f5a349689a9e2da932f	0	0	0	0	0	2	0	k__Bacteria
10ff927420c88e93d143fb782d18b0cb	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria
505f4925bc1647c2d8f7c89f0838f2bb	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__
c52e87b70d5ce85ad0d5c48ed0e81f95	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae
6775fc301ded1cf08a5cfe2450b9ddb5	0	0	0	0	0	2	0	k__Bacteria
313746d3069c645a4f1c60c66dd07188	0	0	0	0	0	2	0	k__Bacteria
5a1eabbda8b154e3d4d2da807804646f	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidisphaera;s__rubrifaciens
92cabe53fbf9df862978156e9e98756e	0	0	0	0	0	2	0	k__Bacteria
4024479735f0409f8d8a99cdf746901e	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
8fc6cceab7bec7c8e1e209c3ab4685f0	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
519052f422f5055148218a876abf5ec7	0	0	0	0	0	2	0	k__Bacteria
34af373c5f4ad7c40e64b0d6776d82c2	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__selenitireducens
cf2d2110a3fc8485723f71d6115d4002	0	0	0	0	0	1	0	k__Bacteria
4f44d7e291b23643e078f025bca30aed	0	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
629c9f6906b136d2289c0ea470238b60	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Aspromonas;s__composti
0232119aa8c460631bacec6a3eac288a	0	0	0	0	0	2	0	k__Bacteria
396354468ea33e8805c45e88e649ac5b	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio;s__
20b2745eeaa76336a792291e5182ff0c	0	0	0	0	0	1	0	k__Bacteria
85800a70ff7b777a3a6d882c9d49a42f	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
e27183f3a336d48e7a596a8668780691	0	0	0	0	0	2	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
4dbf9965519f79f37d34a05d6d157734	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
52bbad4dc15ad0a15a6162d8bc2c6da9	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
01b6c454c9bf6441287b48dd578e41b4	0	0	0	0	0	2	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales
8229e6c3c04fe61a274c1c88fb90d358	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
6db7cd9f68171f6cd34e24d963503312	0	0	0	0	0	1	0	k__Bacteria;p__TM7;c__;o__;f__;g__;s__
f949af1efa0509eff10d146093e66b20	0	0	0	0	0	2	0	k__Bacteria
975da5a63f3421f97f6a314813449b5b	0	0	0	0	0	2	0	k__Bacteria
0eb3e1bdf8fde61458862cfb49f94a4d	0	0	0	0	0	2	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
3e0cdc8f5474432982029675b353abca	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
697b3daade9abe9df7984fb35351a930	0	0	0	0	0	1	0	k__Bacteria
2eb56412d0a4cfeacf5f22d12b772aed	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
15bd8c9d84b98297580916f1b09666a6	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
edcd602f30a952129016f2e8cfbf5e97	0	0	0	0	0	1	0	k__Bacteria
a778cdeb2c2a1cdc016694c0c39e1f9b	0	0	0	0	0	2	0	k__Bacteria
7d17a654c3e479f443a27e36e46f6c3d	0	0	0	0	0	2	0	k__Bacteria
e3ff3e450616d4b842693c84a9fef879	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
4142cf3baa2956f02cb0261e7cfea692	0	0	0	0	0	2	0	k__Bacteria
50cdf4e2c582cfe463ea30cf151cead1	0	0	0	0	0	1	0	k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__;g__;s__
a57bcbd04a7e7269185cfc0d1137ca5e	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
e9eae9b3bdda043a4e2db2cb1afc14e1	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
d8cdfd4356b56468cd93bebb2db9e8e7	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas
d8cfe4cbf50abc5f6c40530b72db45f8	0	0	0	0	0	1	0	k__Bacteria
feb64d025d674cca8547f2bf7409a63c	0	0	0	0	0	2	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__
6e19733eb742a8559bb07ac1718277d1	0	0	0	0	0	2	0	k__Bacteria
36022747a2c1bc9b2baf50235a352772	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
a76a9a2e531f506fa377c346dbf2f67c	0	0	0	0	0	1	0	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__
8c050ad4cd3ef9125d4379f6dbac00ce	0	0	0	0	0	1	0	k__Bacteria
39fb6fe9619f4eab05f62d286e32ca8d	0	0	0	0	0	1	0	k__Bacteria
b27d302e6a26dbd5bf6dd11fb7877f2a	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
f1d892549bf18b298c69aaf56c612fa4	0	0	0	0	0	2	0	k__Bacteria
320cb2d3cb44591ac8d07d3f095a3f5d	0	0	0	0	0	1	0	k__Bacteria
245fcfd5b16d7a56f03a74c58aac34e8	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
1e4afd49a30d9608f7a79f4694c0837e	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
16698adb0f5ceb36864dfef76efb0fb1	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
9f9e1b9c99c50e9b5996b4d949809fa7	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
066450d34b1bd94e6cb37ded4744ca53	0	0	0	0	0	1	0	k__Bacteria
8dba749df6100fb0f911244ab9c86f8c	0	0	0	0	0	1	0	k__Bacteria
098e5d6b44dbfb415f705cf824ab76aa	0	0	0	0	0	1	0	k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__lheB3_7;g__;s__
5a1fee10ca81fe5795ea639af8bb5d3c	0	0	0	0	0	2	0	k__Bacteria
f55256c2e27d649f1a7be288674afd91	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__;s__
13765e2dba2b1e3da10864f964e7a77d	0	0	0	0	0	2	0	k__Bacteria;p__WS3;c__PRR_12;o__Sediment_1;f__;g__;s__
60d09d4ccf0b82bc3559ee524843556d	0	0	0	0	0	2	0	k__Bacteria
919403d5179d81157afc143699a43d40	0	0	0	0	0	2	0	k__Bacteria
a06799aef644609c6414f765a62021dd	0	0	0	0	0	2	0	k__Bacteria
e763e2ecf8e9af3881a66b4e11f92a2f	0	0	0	0	0	1	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__;s__
8709d6efc045400dae6c521dd584f9a3	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
c17d00816a220750e41629d43645b1ea	0	0	0	0	0	1	0	k__Bacteria
1c675cccfcdb0016ec201e07fd31dee2	0	0	0	0	0	2	0	k__Bacteria
4a06120b98d0d1c2936b78c8536696c9	0	0	0	0	0	1	0	k__Bacteria
0df0f58c57542523bfc386a8a20af19e	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__;s__
82c30ecb0518cb4f0a515877d008372f	0	0	0	0	0	2	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__;s__
25b7436ca94fa50a7832808db6358708	0	0	0	0	0	1	0	k__Bacteria
790acf05aabdbcc32d3080cd67b95f9f	0	0	0	0	0	1	0	k__Bacteria
76b20da40efb513fb096b93ed8d3fb45	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__;s__
ce06a9382ca22b8b66bce75eff80da92	0	0	0	0	0	2	0	k__Bacteria
fc58f014d8f3924edbd4974368ea18ec	0	0	0	0	0	2	0	k__Bacteria
9ed5e7ae55c771df69fb265539b2a0da	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
9496de44b3a8111937bac8e0660a5305	0	0	0	0	0	2	0	k__Bacteria
a4acc49822d29e99082daf50a65485b3	0	0	0	0	0	1	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24_7;g__;s__
e7199c2f8fa2af09f3847282fcc0c27b	0	0	0	0	0	1	0	k__Bacteria
c42980f0cae48be13a3cfb0213452d26	0	0	0	0	0	2	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria
79ba1edc651378ce79f1fd2f965d6324	0	0	0	0	0	2	0	k__Bacteria
b9f7d196797f1f0a8a0993e25e0f24c3	0	0	0	0	0	2	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
5a9f580645a32d124b0839d0e29d33fc	0	0	0	0	0	1	0	k__Bacteria
d00a7ceb89a6b98b6f6f846f569b6a77	0	0	0	0	0	2	0	k__Bacteria
7f1367b807f890ce355006b56b532b5d	0	0	0	0	0	1	0	k__Bacteria
e4f5021813529fe6d84c16a373a09229	0	0	0	0	0	1	0	k__Bacteria
2c9a8c0f61c7e0d522ae25123fd2ccbc	0	0	0	0	0	1	0	k__Bacteria
281db4b3a3a2c6de51907524d13cd1ce	0	0	0	0	0	2	0	k__Bacteria
eb7eb5adac7efb21af1edb684ba5fe3a	0	0	0	0	0	2	0	k__Bacteria
2ec8ae6ed5ae53aa4256378582e0f71f	0	0	0	0	0	0	2	k__Bacteria
b208a53c2f1895bad942114d2c13a070	0	0	0	0	0	0	1	k__Bacteria
a7d967eb0076448571224ca383c90037	0	0	0	0	0	0	1	k__Bacteria;p__Verrucomicrobia;c__Pedosphaerae;o__Pedosphaerales;f__;g__;s__
ebb3c8717081821c8c1eb47ef82deb5c	0	0	0	0	0	0	1	k__Bacteria
939f0068038ec8a35d1bf957b2cce77d	0	0	0	0	0	0	2	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium;s__fusiforme
1c58c28ce09c86588319d4e67f0702ec	0	0	0	0	0	0	2	k__Bacteria
3ea841a822d7e9e632f08e1b1a92e826	0	0	0	0	0	0	2	k__Bacteria
64c0e3ca8f0ec9978e369865d92e8f2e	0	0	0	0	0	0	2	k__Bacteria
aa6739f4b6bc083a2f115b94d3f32a38	0	0	0	0	0	0	1	k__Bacteria
5d7330509c9817201696f3eecd46cee6	0	0	0	0	0	0	1	k__Bacteria
8cf1fe786ebd87307e99a86b2c096c00	0	0	0	0	0	0	1	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
